province,electorialDistrictNumber,party,points
กรุงเทพมหานคร,14,พลังชาติไทย,71
กรุงเทพมหานคร,14,ประชาธิปไตยใหม่,53
กรุงเทพมหานคร,14,พลเมืองไทย,50
กรุงเทพมหานคร,14,ครูไทยเพื่อประชาชน,48
กรุงเทพมหานคร,14,ภราดรภาพ,44
กรุงเทพมหานคร,14,ประชานิยม,44
กรุงเทพมหานคร,14,ประชาธรรมไทย,44
กรุงเทพมหานคร,14,มหาชน,35
กรุงเทพมหานคร,14,ไทรักธรรม,27
กรุงเทพมหานคร,14,ถิ่นกาขาวชาววิไล,20
กรุงเทพมหานคร,14,พลังไทสร้างชาติ,19
กรุงเทพมหานคร,14,ภาคีเครือข่ายไทย,10
กรุงเทพมหานคร,14,เพื่อนไทย,0
กรุงเทพมหานคร,15,พลังประชารัฐ,31551
กรุงเทพมหานคร,15,เพื่อไทย,30123
กรุงเทพมหานคร,15,ก้าวไกล,21186
กรุงเทพมหานคร,15,ประชาธิปัตย์,8949
กรุงเทพมหานคร,15,เศรษฐกิจใหม่,3557
กรุงเทพมหานคร,15,เสรีรวมไทย,1925
กรุงเทพมหานคร,15,ภูมิใจไทย,627
กรุงเทพมหานคร,15,รวมพลังประชาชาติไทย,367
กรุงเทพมหานคร,15,ประชาชาติ,320
กรุงเทพมหานคร,15,ชาติพัฒนา,260
กรุงเทพมหานคร,15,ประชาภิวัฒน์,219
กรุงเทพมหานคร,15,ไทยศรีวิไลย์,209
กรุงเทพมหานคร,15,เพื่อชาติ,169
กรุงเทพมหานคร,15,ชาติไทยพัฒนา,119
กรุงเทพมหานคร,15,พลังประชาธิปไตย,116
กรุงเทพมหานคร,15,ประชาชนปฏิรูป,111
กรุงเทพมหานคร,15,พลังปวงชนไทย,90
กรุงเทพมหานคร,15,มหาชน,81
กรุงเทพมหานคร,15,ประชานิยม,77
กรุงเทพมหานคร,15,พลังท้องถิ่นไท,76
กรุงเทพมหานคร,15,พลังชาติไทย,71
กรุงเทพมหานคร,15,ไทรักธรรม,50
กรุงเทพมหานคร,15,พลเมืองไทย,34
กรุงเทพมหานคร,15,ภาคีเครือข่ายไทย,32
กรุงเทพมหานคร,15,ครูไทยเพื่อประชาชน,26
กรุงเทพมหานคร,15,กลาง,24
กรุงเทพมหานคร,15,ภราดรภาพ,19
กรุงเทพมหานคร,15,ประชาธิปไตยใหม่,17
กรุงเทพมหานคร,15,พลังสังคม,16
กรุงเทพมหานคร,15,พลังรัก,15
กรุงเทพมหานคร,15,ถิ่นกาขาวชาววิไล,11
กรุงเทพมหานคร,15,รักษ์ผืนป่าประเทศไทย,0
กรุงเทพมหานคร,16,เพื่อไทย,31481
กรุงเทพมหานคร,16,พลังประชารัฐ,29304
กรุงเทพมหานคร,16,ก้าวไกล,26352
กรุงเทพมหานคร,16,ประชาธิปัตย์,10683
กรุงเทพมหานคร,16,เศรษฐกิจใหม่,4389
กรุงเทพมหานคร,16,เสรีรวมไทย,2652
กรุงเทพมหานคร,16,รวมพลังประชาชาติไทย,1241
กรุงเทพมหานคร,16,ภูมิใจไทย,876
กรุงเทพมหานคร,16,ชาติพัฒนา,363
กรุงเทพมหานคร,16,ประชาชาติ,329
กรุงเทพมหานคร,16,รักษ์ผืนป่าประเทศไทย,281
กรุงเทพมหานคร,16,ชาติไทยพัฒนา,245
กรุงเทพมหานคร,16,ประชาชนปฏิรูป,145
กรุงเทพมหานคร,16,พลังท้องถิ่นไท,134
กรุงเทพมหานคร,16,ประชาธิปไตยใหม่,116
กรุงเทพมหานคร,16,เพื่อชาติ,108
กรุงเทพมหานคร,16,ประชาภิวัฒน์,106
กรุงเทพมหานคร,16,พลังไทยรักไทย,106
กรุงเทพมหานคร,16,ครูไทยเพื่อประชาชน,97
กรุงเทพมหานคร,16,แผ่นดินธรรม,94
